Discharge Year;Patient County;PDI Number;PDI Name;Medicaid PDI Hospitalizations;County Medicaid Population;Observed Rate per 100,000 people;Expected PQI Hospitalizations;Expected Rate per 100,000 people;Risk Adjusted Rate per 100,000 people;Difference in Hospitalizations
2014;Orange;PDI_92;Pediatric Quality Chronic Composite;18;24,628;73.08754263;52.42349189;212.8613444;88.88175522;-34.42349189
2014;Orleans;PDI_14;Asthma;4;3,401;117.6124669;6.109221396;179.6301498;219.3459774;-2.109221396
2014;Orleans;PDI_15;Diabetes Short-term Complications;1;2,539;39.38558488;0.641484314;25.26523491;41.73269048;0.358515686
2014;Orleans;PDI_16;Gastroenteritis;3;3,876;77.39938081;2.43988298;62.9484773;114.2868695;0.56011702
2014;Orleans;PDI_18;Urinary Tract Infection;2;3,876;51.5995872;1.384789097;35.72727288;69.19232988;0.615210903
2014;Orleans;PDI_90;Pediatric Quality Overall Composite;6;2,539;236.3135093;5.282834344;208.0675205;370.0148176;0.717165656
2014;Orleans;PDI_91;Pediatric Quality Acute Composite;2;2,539;78.77116975;1.398913666;55.09703294;95.68448355;0.601086334
2014;Orleans;PDI_92;Pediatric Quality Chronic Composite;4;2,539;157.5423395;3.883920678;152.9704875;266.5972729;0.116079322
2014;Oswego;PDI_14;Asthma;1;10,786;9.271277582;14.75482992;136.7961238;22.70499127;-13.75482992
2014;Oswego;PDI_15;Diabetes Short-term Complications;4;7,669;52.15803886;1.846428871;24.0765272;57.99490413;2.153571129
2014;Oswego;PDI_16;Gastroenteritis;2;12,406;16.12123166;7.411814521;59.74378946;25.08127055;-5.411814521
2014;Oswego;PDI_18;Urinary Tract Infection;4;12,406;32.24246332;4.139112777;33.36379798;46.2982234;-0.139112777
2014;Oswego;PDI_90;Pediatric Quality Overall Composite;7;7,669;91.276568;13.38996703;174.5986051;170.3151929;-6.389967028
2014;Oswego;PDI_91;Pediatric Quality Acute Composite;3;7,669;39.11852914;4.093213116;53.3734922;49.05229507;-1.093213116
2014;Oswego;PDI_92;Pediatric Quality Chronic Composite;4;7,669;52.15803886;9.296753911;121.2251129;111.3767957;-5.296753911
2014;Otsego;PDI_14;Asthma;5;3,566;140.213124;5.221132752;146.4142667;320.8195428;-0.221132752
2014;Otsego;PDI_15;Diabetes Short-term Complications;0;2,635;0;0.644187166;24.44733078;0;-0.644187166
2014;Otsego;PDI_16;Gastroenteritis;2;4,099;48.79238839;2.430988178;59.30685968;76.47002437;-0.430988178
2014;Otsego;PDI_18;Urinary Tract Infection;1;4,099;24.39619419;1.366757334;33.34367735;35.05259551;-0.366757334
2014;Otsego;PDI_90;Pediatric Quality Overall Composite;3;2,635;113.8519924;4.80028983;182.1741871;203.6051005;-1.80028983
2014;Otsego;PDI_91;Pediatric Quality Acute Composite;1;2,635;37.95066414;1.402150386;53.21253838;47.73180288;-0.402150386
2014;Otsego;PDI_92;Pediatric Quality Chronic Composite;2;2,635;75.90132827;3.398139444;128.9616487;152.3543512;-1.398139444
2014;Putnam;PDI_14;Asthma;2;2,811;71.14905728;7.354367587;261.6281603;91.10457984;-5.354367587
2014;Putnam;PDI_15;Diabetes Short-term Complications;2;2,043;97.89525208;0.492750636;24.11897386;108.658881;1.507249364
2014;Putnam;PDI_16;Gastroenteritis;0;3,246;0;2.978317063;91.75345233;0;-2.978317063
2014;Putnam;PDI_18;Urinary Tract Infection;3;3,246;92.42144177;1.601067431;49.32432011;89.76834659;1.398932569
2014;Putnam;PDI_90;Pediatric Quality Overall Composite;3;2,043;146.8428781;5.400046295;264.3194466;180.9916878;-2.400046295
2014;Putnam;PDI_91;Pediatric Quality Acute Composite;0;2,043;0;1.322687497;64.74241297;0;-1.322687497
2014;Putnam;PDI_92;Pediatric Quality Chronic Composite;3;2,043;146.8428781;4.077358798;199.5770337;190.4620207;-1.077358798
2014;Queens;PDI_14;Asthma;686;262,407;261.4259528;912.8575514;347.8785061;251.7541568;-226.8575514
2014;Queens;PDI_15;Diabetes Short-term Complications;30;187,852;15.97001895;45.91040434;24.43966758;17.49333298;-15.91040434
2014;Queens;PDI_16;Gastroenteritis;357;304,401;117.2795096;306.1837865;100.5856704;108.3752485;50.8162135
2014;Queens;PDI_18;Urinary Tract Infection;192;304,401;63.07469424;160.7139952;52.79680264;57.23466245;31.2860048
2014;Queens;PDI_90;Pediatric Quality Overall Composite;486;187,852;258.714307;618.192915;329.0850856;256.1221296;-132.192915
2014;Queens;PDI_91;Pediatric Quality Acute Composite;139;187,852;73.99442114;130.5879489;69.5164006;71.2383963;8.41205114
2014;Queens;PDI_92;Pediatric Quality Chronic Composite;347;187,852;184.7198859;487.6049661;259.568685;184.2160295;-140.6049661
2014;Rensselaer;PDI_14;Asthma;15;11,449;131.0158092;31.62700714;276.242529;158.887126;-16.62700714
2014;Rensselaer;PDI_15;Diabetes Short-term Complications;1;8,179;12.22643355;2.235159429;27.32802823;11.9771619;-1.235159429
2014;Rensselaer;PDI_16;Gastroenteritis;3;13,300;22.55639098;10.07564225;75.75670865;27.67531646;-7.07564225
2014;Rensselaer;PDI_18;Urinary Tract Infection;6;13,300;45.11278196;5.128515966;38.56027042;56.0494213;0.871484034
2014;Rensselaer;PDI_90;Pediatric Quality Overall Composite;13;8,179;158.9436361;22.71198777;277.6866092;186.4760516;-9.71198777
2014;Rensselaer;PDI_91;Pediatric Quality Acute Composite;2;8,179;24.4528671;4.726417784;57.78723297;28.32046125;-2.726417784
2014;Rensselaer;PDI_92;Pediatric Quality Chronic Composite;11;8,179;134.490769;17.98556999;219.8993763;158.3195484;-6.985569986
2014;Richmond;PDI_14;Asthma;103;39,862;258.3914505;133.9224739;335.965265;257.6554352;-30.92247392
2014;Richmond;PDI_15;Diabetes Short-term Complications;7;29,092;24.06159769;7.760711058;26.6764439;24.14676477;-0.760711058
2014;Richmond;PDI_16;Gastroenteritis;44;45,392;96.93338033;42.35633347;93.3123314;96.55580689;1.643666531
2014;Richmond;PDI_18;Urinary Tract Infection;25;45,392;55.07578428;21.867282;48.17430824;54.77177275;3.132718004
2014;Richmond;PDI_90;Pediatric Quality Overall Composite;83;29,092;285.3018012;95.57624374;328.531018;282.9195721;-12.57624374
2014;Richmond;PDI_91;Pediatric Quality Acute Composite;24;29,092;82.49690637;19.7075746;67.74224734;81.50429535;4.292425405
2014;Richmond;PDI_92;Pediatric Quality Chronic Composite;59;29,092;202.8048948;75.86866915;260.7887706;201.3054851;-16.86866915
2014;Rockland;PDI_14;Asthma;26;37,924;68.55816897;92.27442022;243.3140497;94.39469114;-66.27442022
2014;Sullivan;PDI_16;Gastroenteritis;5;8,992;55.60498221;7.049919308;78.40212754;65.92193368;-2.049919308
2014;Rockland;PDI_15;Diabetes Short-term Complications;1;25,592;3.907471085;5.953837243;23.26444687;4.496405469;-4.953837243
2014;Rockland;PDI_16;Gastroenteritis;35;44,453;78.73484354;37.82639211;85.09300185;86.00371354;-2.826392113
2014;Rockland;PDI_18;Urinary Tract Infection;24;44,453;53.989607;19.83657425;44.62370199;57.96370855;4.163425755
2014;Rockland;PDI_90;Pediatric Quality Overall Composite;26;25,592;101.5942482;64.69441539;252.7915575;130.930677;-38.69441539
2014;Rockland;PDI_91;Pediatric Quality Acute Composite;15;25,592;58.61206627;15.65789506;61.18277219;64.11509874;-0.65789506
2014;Rockland;PDI_92;Pediatric Quality Chronic Composite;11;25,592;42.98218193;49.03652033;191.6087853;58.06829885;-38.03652033
2014;Saratoga;PDI_14;Asthma;6;9,722;61.71569636;14.67508155;150.9471461;136.9702581;-8.675081545
2014;Saratoga;PDI_15;Diabetes Short-term Complications;5;7,115;70.27406887;1.736945751;24.41244906;77.06304681;3.263054249
2014;Saratoga;PDI_16;Gastroenteritis;10;11,209;89.21402445;6.78301752;60.51402908;137.0317301;3.216982481
2014;Saratoga;PDI_18;Urinary Tract Infection;2;11,209;17.84280489;3.775418062;33.68202393;25.37911893;-1.775418062
2014;Saratoga;PDI_90;Pediatric Quality Overall Composite;7;7,115;98.38369642;13.06047039;183.5624791;174.6119971;-6.06047039
2014;Saratoga;PDI_91;Pediatric Quality Acute Composite;1;7,115;14.05481377;3.78775411;53.23617864;17.66935337;-2.78775411
2014;Saratoga;PDI_92;Pediatric Quality Chronic Composite;6;7,115;84.32888264;9.27271628;130.3263005;167.4982761;-3.27271628
2014;Schenectady ;PDI_14;Asthma;17;14,349;118.4751551;43.45861769;302.8686159;131.0474456;-26.45861769
2014;Schenectady ;PDI_15;Diabetes Short-term Complications;1;10,333;9.67773154;2.817091164;27.26305201;9.503017396;-1.817091164
2014;Schenectady ;PDI_16;Gastroenteritis;5;16,410;30.46922608;13.14317791;80.09249186;35.36011732;-8.143177914
2014;Schenectady ;PDI_18;Urinary Tract Infection;4;16,410;24.37538087;6.689899962;40.76721488;28.64520682;-2.689899962
2014;Schenectady ;PDI_90;Pediatric Quality Overall Composite;14;10,333;135.4882416;30.08513215;291.1558322;151.6041084;-16.08513215
2014;Schenectady ;PDI_91;Pediatric Quality Acute Composite;7;10,333;67.74412078;6.166352972;59.67630864;75.97524227;0.833647028
2014;Schenectady ;PDI_92;Pediatric Quality Chronic Composite;7;10,333;67.74412078;23.91877917;231.4795236;75.75740565;-16.91877917
2014;Schoharie;PDI_14;Asthma;1;2,094;47.75549188;2.535629608;121.0902392;132.1203552;-1.535629608
2014;Schoharie;PDI_15;Diabetes Short-term Complications;0;1,534;0;0.403813098;26.32419156;0;-0.403813098
2014;Schoharie;PDI_16;Gastroenteritis;0;2,374;0;1.310394405;55.1977424;0;-1.310394405
2014;Schoharie;PDI_18;Urinary Tract Infection;1;2,374;42.12299916;0.772392989;32.53550921;62.02592813;0.227607011
2014;Schoharie;PDI_90;Pediatric Quality Overall Composite;1;1,534;65.18904824;2.550775112;166.2826018;127.7211109;-1.550775112
2014;Schoharie;PDI_91;Pediatric Quality Acute Composite;1;1,534;65.18904824;0.820706672;53.50108684;81.54821707;0.179293328
2014;Schoharie;PDI_92;Pediatric Quality Chronic Composite;0;1,534;0;1.73006844;112.781515;0;-1.73006844
2014;Schuyler;PDI_14;Asthma;1;1,378;72.56894049;1.775892911;128.874667;188.6421656;-0.775892911
2014;Schuyler;PDI_15;Diabetes Short-term Complications;0;999;0;0.239874767;24.01148814;0;-0.239874767
2014;Schuyler;PDI_16;Gastroenteritis;0;1,569;0;0.891764941;56.8365163;0;-0.891764941
2014;Schuyler;PDI_18;Urinary Tract Infection;1;1,569;63.73486297;0.497077882;31.68119067;96.38005187;0.502922119
2014;Schuyler;PDI_90;Pediatric Quality Overall Composite;2;999;200.2002002;1.658933466;166.059406;392.7678086;0.341066534
2014;Schuyler;PDI_91;Pediatric Quality Acute Composite;1;999;100.1001001;0.513071319;51.35849034;130.4441769;0.486928682
2014;Schuyler;PDI_92;Pediatric Quality Chronic Composite;1;999;100.1001001;1.145862148;114.7009157;225.9090814;-0.145862148
2014;Seneca;PDI_14;Asthma;1;2,177;45.93477262;3.270601645;150.2343429;102.4301706;-2.270601645
2014;Seneca;PDI_15;Diabetes Short-term Complications;1;1,570;63.69426752;0.382715828;24.3768043;69.94972357;0.617284173
2014;Seneca;PDI_16;Gastroenteritis;1;2,560;39.0625;1.587025357;61.99317803;58.56797573;-0.587025357
2014;Seneca;PDI_18;Urinary Tract Infection;0;2,560;0;0.859442368;33.5719675;0;-0.859442368
2014;Seneca;PDI_90;Pediatric Quality Overall Composite;2;1,570;127.388535;2.843739343;181.1298945;229.1263662;-0.843739343
2014;Seneca;PDI_91;Pediatric Quality Acute Composite;0;1,570;0;0.826867595;52.6667258;0;-0.826867595
2014;Seneca;PDI_92;Pediatric Quality Chronic Composite;2;1,570;127.388535;2.016871748;128.4631687;256.6952167;-0.016871748
2014;St Lawrence;PDI_14;Asthma;5;8,516;58.7130108;10.85340425;127.4472082;154.3332749;-5.853404254
2014;St Lawrence;PDI_15;Diabetes Short-term Complications;1;6,108;16.37197119;1.423145766;23.29970147;18.81105013;-0.423145766
2014;St Lawrence;PDI_16;Gastroenteritis;1;9,715;10.29336078;5.511382728;56.73065083;16.86488985;-4.511382728
2014;St Lawrence;PDI_18;Urinary Tract Infection;3;9,715;30.88008235;3.078074797;31.6837344;46.69320452;-0.078074797
2014;St Lawrence;PDI_90;Pediatric Quality Overall Composite;7;6,108;114.6037983;10.03757576;164.3349011;227.197769;-3.037575756
2014;St Lawrence;PDI_91;Pediatric Quality Acute Composite;1;6,108;16.37197119;3.141621161;51.43453113;21.30338523;-2.141621161
2014;St Lawrence;PDI_92;Pediatric Quality Chronic Composite;6;6,108;98.23182711;6.895954595;112.9003699;225.2282798;-0.895954595
2014;Statewide;PDI_14;Asthma;6,185;1,846,223;335.0082845;6,185;335.0082845;335.0082845;0
2014;Statewide;PDI_15;Diabetes Short-term Complications;354;1,322,333;26.77086634;354;26.77086634;26.77086634;0
2014;Statewide;PDI_16;Gastroenteritis;1,977;2,126,976;92.94886261;1,977;92.94886261;92.94886261;0
2014;Statewide;PDI_18;Urinary Tract Infection;1,019;2,126,976;47.90839201;1,019;47.90839201;47.90839201;0
2014;Statewide;PDI_90;Pediatric Quality Overall Composite;4,308;1,322,333;325.7878311;4,308;325.7878311;325.7878311;0
2014;Statewide;PDI_91;Pediatric Quality Acute Composite;885;1,322,333;66.92716585;885;66.92716585;66.92716585;0
2014;Statewide;PDI_92;Pediatric Quality Chronic Composite;3,423;1,322,333;258.8606652;3,423;258.8606652;258.8606652;0
2014;Steuben;PDI_14;Asthma;8;7,577;105.5826844;9.828516726;129.7151475;272.6826794;-1.828516726
2014;Steuben;PDI_15;Diabetes Short-term Complications;0;5,435;0;1.366638907;25.14515009;0;-1.366638907
2014;Steuben;PDI_16;Gastroenteritis;4;8,715;45.89787722;4.996547074;57.33272604;74.41047686;-0.996547074
2014;Steuben;PDI_18;Urinary Tract Infection;0;8,715;0;2.834975621;32.52984075;0;-2.834975621
2014;Steuben;PDI_90;Pediatric Quality Overall Composite;4;5,435;73.59705612;9.145562112;168.271612;142.4900196;-5.145562112
2014;Steuben;PDI_91;Pediatric Quality Acute Composite;1;5,435;18.39926403;2.872904487;52.85932819;23.29599405;-1.872904487
2014;Steuben;PDI_92;Pediatric Quality Chronic Composite;3;5,435;55.19779209;6.272657625;115.4122838;123.8043015;-3.272657625
2014;Suffolk;PDI_14;Asthma;190;88,996;213.4927413;311.2605419;349.7466649;204.496123;-121.2605419
2014;Suffolk;PDI_15;Diabetes Short-term Complications;11;63,068;17.44149172;16.46862333;26.11248704;17.8812475;-5.468623326
2014;Suffolk;PDI_16;Gastroenteritis;127;103,065;123.2232087;108.0440042;104.830936;109.2564612;18.95599584
2014;Suffolk;PDI_18;Urinary Tract Infection;79;103,065;76.65065735;56.1190011;54.45010537;67.441738;22.88099891
2014;Suffolk;PDI_90;Pediatric Quality Overall Composite;164;63,068;260.0367857;211.7320644;335.7202771;252.3434722;-47.73206437
2014;Suffolk;PDI_91;Pediatric Quality Acute Composite;51;63,068;80.86509799;44.49395951;70.54918423;76.7134572;6.50604049
2014;Suffolk;PDI_92;Pediatric Quality Chronic Composite;113;63,068;179.1716877;167.2381049;265.1710929;174.9078369;-54.23810486
2014;Sullivan;PDI_14;Asthma;8;7,883;101.4842065;19.21966353;243.8115378;139.4439748;-11.21966353
2014;Sullivan;PDI_15;Diabetes Short-term Complications;3;5,739;52.27391532;1.466318343;25.55006696;54.77159814;1.533681657
2014;Sullivan;PDI_18;Urinary Tract Infection;4;8,992;44.48398577;3.733455272;41.51974279;51.32874351;0.266544729
2014;Sullivan;PDI_90;Pediatric Quality Overall Composite;8;5,739;139.3971075;14.87080821;259.1184563;175.2630127;-6.870808209
2014;Sullivan;PDI_91;Pediatric Quality Acute Composite;0;5,739;0;3.502005331;61.0211767;0;-3.502005331
2014;Sullivan;PDI_92;Pediatric Quality Chronic Composite;8;5,739;139.3971075;11.36880288;198.0972796;182.1550909;-3.368802878
2014;Tioga;PDI_14;Asthma;5;4,022;124.3162606;4.829731674;120.0828362;346.8187336;0.170268327
2014;Tioga;PDI_15;Diabetes Short-term Complications;0;2,976;0;0.722119085;24.2647542;0;-0.722119085
2014;Tioga;PDI_16;Gastroenteritis;1;4,624;21.62629758;2.550751314;55.16330696;36.439798;-1.550751314
2014;Tioga;PDI_18;Urinary Tract Infection;3;4,624;64.87889273;1.473307106;31.86217791;97.552761;1.526692894
2014;Tioga;PDI_90;Pediatric Quality Overall Composite;6;2,976;201.6129032;4.83720449;162.5404734;404.1026156;1.16279551
2014;Tioga;PDI_91;Pediatric Quality Acute Composite;3;2,976;100.8064516;1.528882678;51.37374591;131.3256409;1.471117322
2014;Tioga;PDI_92;Pediatric Quality Chronic Composite;3;2,976;100.8064516;3.308321811;111.1667275;234.7359296;-0.308321811
2014;Tompkins;PDI_14;Asthma;3;4,645;64.58557589;9.57421619;206.1187554;104.9720242;-6.57421619
2014;Tompkins;PDI_15;Diabetes Short-term Complications;0;3,309;0;0.85602419;25.86957357;0;-0.85602419
2014;Tompkins;PDI_16;Gastroenteritis;1;5,488;18.22157434;3.864762752;70.42206181;24.05034114;-2.864762752
2014;Tompkins;PDI_18;Urinary Tract Infection;1;5,488;18.22157434;2.123072812;38.68572909;22.56559065;-1.123072812
2014;Tompkins;PDI_90;Pediatric Quality Overall Composite;3;3,309;90.66183137;7.361499782;222.4690173;132.7668983;-4.361499782
2014;Tompkins;PDI_91;Pediatric Quality Acute Composite;1;3,309;30.22061046;1.84375959;55.71954036;36.29929097;-0.84375959
2014;Tompkins;PDI_92;Pediatric Quality Chronic Composite;2;3,309;60.44122091;5.517740191;166.7494769;93.82850813;-3.517740191
2014;Ulster;PDI_14;Asthma;10;12,029;83.13242996;28.28901048;235.1734183;118.4234721;-18.28901048
2014;Ulster;PDI_15;Diabetes Short-term Complications;1;8,722;11.46526026;2.330101599;26.71522126;11.48914123;-1.330101599
2014;Ulster;PDI_16;Gastroenteritis;10;13,839;72.25955633;10.58002232;76.4507719;87.85318194;-0.580022323
2014;Ulster;PDI_18;Urinary Tract Infection;2;13,839;14.45191127;5.665137331;40.93603101;16.91340888;-3.665137331
2014;Ulster;PDI_90;Pediatric Quality Overall Composite;13;8,722;149.0483834;21.63757687;248.0804502;195.7354943;-8.637576866
2014;Ulster;PDI_91;Pediatric Quality Acute Composite;5;8,722;57.32630131;5.255748446;60.25852381;63.6704425;-0.255748446
2014;Ulster;PDI_92;Pediatric Quality Chronic Composite;8;8,722;91.72208209;16.38182842;187.8219264;126.4135644;-8.38182842
2014;Warren;PDI_14;Asthma;3;4,025;74.53416149;5.911649995;146.8732918;170.0075029;-2.911649995
2014;Warren;PDI_15;Diabetes Short-term Complications;0;2,924;0;0.695178221;23.77490497;0;-0.695178221
2014;Warren;PDI_16;Gastroenteritis;1;4,685;21.34471718;2.840987684;60.64007863;32.71709453;-1.840987684
2014;Warren;PDI_18;Urinary Tract Infection;2;4,685;42.68943437;1.57027895;33.51716008;61.01895719;0.42972105
2014;Warren;PDI_90;Pediatric Quality Overall Composite;2;2,924;68.3994528;5.282702397;180.6669766;123.3413532;-3.282702397
2014;Warren;PDI_91;Pediatric Quality Acute Composite;0;2,924;0;1.543199747;52.77700913;0;-1.543199747
2014;Warren;PDI_92;Pediatric Quality Chronic Composite;2;2,924;68.3994528;3.73950265;127.8899675;138.446574;-1.73950265
2014;Washington;PDI_14;Asthma;2;4,159;48.08848281;5.831600733;140.2164158;114.8941088;-3.831600733
2014;Washington;PDI_15;Diabetes Short-term Complications;0;2,982;0;0.699356526;23.45259981;0;-0.699356526
2014;Washington;PDI_16;Gastroenteritis;4;4,791;83.48987685;2.845600222;59.39470303;130.6562488;1.154399778
2014;Washington;PDI_18;Urinary Tract Infection;1;4,791;20.87246921;1.558186741;32.52320477;30.74624547;-0.558186741
2014;Washington;PDI_90;Pediatric Quality Overall Composite;1;2,982;33.53454058;5.115987822;171.5623012;63.68033748;-4.115987822
2014;Washington;PDI_91;Pediatric Quality Acute Composite;1;2,982;33.53454058;1.565431834;52.49603736;42.75316522;-0.565431834
2014;Washington;PDI_92;Pediatric Quality Chronic Composite;0;2,982;0;3.550555988;119.0662639;0;-3.550555988
2014;Wayne;PDI_14;Asthma;10;6,846;146.0706982;12.33711935;180.2091638;271.5449814;-2.337119354
2014;Wayne;PDI_15;Diabetes Short-term Complications;1;4,892;20.4415372;1.18453731;24.2137635;22.60027279;-0.18453731
2014;Wayne;PDI_16;Gastroenteritis;4;7,879;50.76786394;5.103895671;64.77847025;72.84542522;-1.103895671
2014;Wayne;PDI_18;Urinary Tract Infection;5;7,879;63.45982993;2.750843325;34.91360991;87.07946318;2.249156675
2014;Wayne;PDI_90;Pediatric Quality Overall Composite;10;4,892;204.415372;9.977682129;203.9591605;326.5165465;0.022317871
2014;Wayne;PDI_91;Pediatric Quality Acute Composite;3;4,892;61.32461161;2.664007159;54.45640145;75.36822748;0.335992841
2014;Wayne;PDI_92;Pediatric Quality Chronic Composite;7;4,892;143.0907604;7.31367497;149.502759;247.7584339;-0.31367497
2014;Westchester;PDI_14;Asthma;159;61,693;257.7277811;250.1224555;405.4308519;212.960956;-91.12245546
2014;Westchester;PDI_15;Diabetes Short-term Complications;6;44,312;13.54035024;12.40045056;27.98440729;12.95317435;-6.400450557
2014;Westchester;PDI_16;Gastroenteritis;48;70,943;67.65995236;79.1825437;111.6143153;56.3450629;-31.1825437
2014;Westchester;PDI_18;Urinary Tract Infection;26;70,943;36.64914086;40.09294738;56.51431061;31.06826197;-14.09294738
2014;Westchester;PDI_90;Pediatric Quality Overall Composite;110;44,312;248.2397545;172.544638;389.3858053;207.6950164;-62.54463803
2014;Westchester;PDI_91;Pediatric Quality Acute Composite;23;44,312;51.90467593;33.62370604;75.87945937;45.78093839;-10.62370604
2014;Westchester;PDI_92;Pediatric Quality Chronic Composite;87;44,312;196.3350785;138.920932;313.5063459;162.1129196;-51.92093199
2014;Wyoming;PDI_14;Asthma;0;2,306;0;2.986240812;129.4987343;0;-2.986240812
2014;Wyoming;PDI_15;Diabetes Short-term Complications;4;1,651;242.2774076;0.401942685;24.34540794;266.4147634;3.598057315
2014;Wyoming;PDI_16;Gastroenteritis;0;2,685;0;1.606317061;59.82558888;0;-1.606317061
2014;Wyoming;PDI_18;Urinary Tract Infection;0;2,685;0;0.870608295;32.42488994;0;-0.870608295
2014;Wyoming;PDI_90;Pediatric Quality Overall Composite;4;1,651;242.2774076;2.733980714;165.59544;476.6497868;1.266019286
2014;Wyoming;PDI_91;Pediatric Quality Acute Composite;0;1,651;0;0.852352432;51.62643437;0;-0.852352432
2014;Wyoming;PDI_92;Pediatric Quality Chronic Composite;4;1,651;242.2774076;1.881628282;113.9690056;550.2907618;2.118371718
2014;Yates;PDI_14;Asthma;0;1,688;0;2.132629918;126.3406349;0;-2.132629918
2014;Yates;PDI_15;Diabetes Short-term Complications;0;1,231;0;0.311241686;25.2836463;0;-0.311241686
2014;Yates;PDI_16;Gastroenteritis;2;1,898;105.374078;1.054806146;55.57461254;176.2387581;0.945193854
2014;Yates;PDI_18;Urinary Tract Infection;0;1,898;0;0.602397625;31.73854717;0;-0.602397625
2014;Yates;PDI_90;Pediatric Quality Overall Composite;0;1,231;0;2.087239772;169.5564396;0;-2.087239772
2014;Yates;PDI_91;Pediatric Quality Acute Composite;0;1,231;0;0.649256805;52.74222622;0;-0.649256805
2014;Yates;PDI_92;Pediatric Quality Chronic Composite;0;1,231;0;1.437982967;116.8142134;0;-1.437982967
